frame_idx,video_name,condition,t_preprocess_s,t_segment_s,t_metrics_s,t_io_s,t_visualize_s,t_crop_total_s,t_total_s,has_crop
11,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.2914932499988936,0.67085245900671,32.47887245900347,0.00023487501312047243,29.02648912501172,4.320335915981559,66.79015091600013,True
12,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.12128799999481998,0.21217087502009235,37.58826441699057,0.00017787498654797673,23.911113208014285,4.796711667004274,66.63202008299413,True
13,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14550291700288653,0.2855554999841843,34.855240750010125,0.00019141702796332538,31.306503708008677,4.524942208983703,71.11978283300414,True
14,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.12111912501859479,0.22648912499425933,36.595285332994536,0.00024066699552349746,25.19495612499304,4.929715042002499,67.07000466599129,True
15,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14367370901163667,0.19935320899821818,35.06585454099695,0.0002514999941922724,30.84486004099017,5.159838833991671,71.41598212500685,True
16,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.13943812501383945,0.19685129201388918,33.672094000008656,0.00028729200130328536,32.10870779099059,4.034512374986662,70.15636858300422,True
17,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1392368329979945,0.2013187089760322,32.40207058400847,0.00346904102480039,36.15353541699005,4.761168625002028,73.67372220798279,True
18,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1418855419906322,0.2752669579931535,39.346824125008425,0.0002795830077957362,35.03554787498433,5.317470458016032,80.11928012498538,True
19,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14253495799493976,0.3257350000203587,37.890840250009205,0.0002510409976821393,32.71066462501767,4.930060375016183,76.00204604200553,True
20,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1411818329943344,0.20064083399483934,38.307305708003696,0.0002505409938748926,32.35950612500892,4.387100916006602,75.39791154197883,True
21,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14214579202234745,0.2076538340188563,35.79128229201888,0.0002983330050483346,33.284996958012925,4.705923666973831,74.138783375005,True
22,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14051583400578238,0.1996045830019284,38.90370404199348,0.00027454100199975073,35.12933450000128,6.301660249999259,80.67736012500245,True
23,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1437506670190487,0.27804091697908007,37.77443950000452,0.00024850000045262277,37.720232124993345,6.207108250004239,82.12603058401146,True
24,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14816608300316148,0.22555937498691492,37.78215666601318,0.00025924999499693513,35.202095582993934,5.992044458980672,79.3523412499926,True
25,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.144710041990038,0.27100420801434666,37.647551375004696,0.00020720899919979274,35.7611129580182,5.4315330410026945,79.25797612499446,True
26,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1450338749855291,0.20466062499326654,37.63143924999167,0.00025262500275857747,34.93488295801217,4.16398012501304,77.08220387500478,True
27,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14700124997762032,0.22400233399821445,39.80506474999129,0.0002465840079821646,38.957407040987164,5.447340000013355,84.58318604098167,True
28,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1467672919970937,0.3284871249925345,36.394040999992285,0.00024108300567604601,38.00546016701264,4.751111457997467,79.62845454199123,True
29,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.17114391701761633,0.3784641249803826,35.910308791004354,0.0002357079938519746,40.69861741701607,5.472341459011659,82.63382137499866,True
30,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14656100000138395,0.4748601249884814,35.56124729200383,0.0002755410096142441,41.49463104197639,6.224127416993724,83.90391929200268,True
31,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14887491599074565,0.27417841702117585,37.405399166978896,0.00034383300226181746,44.21278599998914,6.07476966700051,88.11845000000903,True
32,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14449850001255982,0.20830825000302866,28.536256291990867,6.320900865830481e-05,47.098679957998684,5.0212490420090035,81.00982662499882,True
33,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1467515409749467,0.20803012500982732,28.55864850000944,4.762501339428127e-05,46.11311091700918,6.025104125001235,81.05238987502526,True
34,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1475383749930188,0.21778454098966904,33.42984679201618,0.0037643339892383665,46.0606102499878,5.569245958002284,85.44333141599782,True
35,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14686058298684657,0.2109605419973377,31.35092575001181,0.00026912501198239625,42.79304408299504,4.811338917003013,79.3178901670035,True
36,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.15736733400262892,0.3700728339899797,33.410041750001255,0.000486459000967443,45.24385012499988,5.929233208007645,85.11661658401135,True
37,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14720945799490437,0.22224729100707918,32.534511874982854,0.0002459579845890403,44.796232291002525,4.233219042012934,81.93565308401594,True
38,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.15464308302034624,0.25477099997806363,36.177703166991705,0.00022595899645239115,45.0360713750124,5.1726124589913525,86.79818295899895,True
39,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14708329099812545,0.24424604201340117,33.66849937499501,0.00027383299311622977,43.78557562502101,4.573857499985024,82.42191445900244,True
40,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.15204670798266307,0.24884216600912623,34.326785875018686,0.00022829198860563338,48.6438066670089,5.3320597909914795,88.70599187497282,True
41,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.15072220799629577,0.22265666601015255,33.79917574999854,0.00020962499547749758,46.43515295800171,5.166400416987017,85.77636391698616,True
42,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.15501524999854155,0.22791500002495013,34.64891383401118,0.00024087500059977174,50.8586468329886,6.205165708990535,92.09790691701346,True
43,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.15062291698995978,0.2610031249932945,31.612300458014943,0.00044887501280754805,47.02317020800547,4.135294667008566,83.18525995800155,True
44,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1735540000081528,0.37295008401270024,33.22745875001419,0.0002044999855570495,53.99164166601258,6.182615582976723,93.95031966699753,True
45,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.14265883297775872,0.2509615420131013,30.940075249993242,0.00022054201690480113,50.39123529198696,4.514638208027463,86.24168312500115,True
46,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.1632267080130987,0.2370292500127107,32.56544470900553,0.0002565000031609088,57.23138912502327,5.854639791010413,96.0541022499965,True
47,Confluence_Single movie_30.03.2025_no mask_C5_2,wildtype,0.15577258300618269,0.23558812498231418,29.343277957988903,5.954099469818175e-05,48.958312208007555,4.680804374977015,83.37449033299345,True
