frame_idx,video_name,condition,t_preprocess_s,t_segment_s,t_metrics_s,t_io_s,t_visualize_s,t_crop_total_s,t_total_s,has_crop
18,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.12832620801054873,0.1905801669927314,40.12869295798009,0.00017354197916574776,22.46269520901842,3.9951557500171475,66.90722600001027,True
19,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.139263832999859,0.36370404201443307,37.80957554100314,0.00021962501341477036,22.4337361670041,4.274010749999434,65.02237187500577,True
20,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13524129198049195,0.22299333399860188,39.083479708002415,0.00018233302398584783,21.019937874982134,4.3599145830085035,64.82357325000339,True
21,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.1395618339884095,0.2888509999902453,39.11076558299828,0.00018583398195914924,21.643517167016398,5.2860681250167545,66.47065779101104,True
22,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13415154098765925,0.26621329100453295,38.5517452910135,0.00020637499983422458,20.595703083992703,4.162666415999411,63.71258008299628,True
23,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13359637500252575,0.23347141599515453,39.50660279102158,0.00027966700145043433,22.094272999995155,3.958522874978371,65.9285927079909,True
24,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.1387620409950614,0.391382583999075,38.57242124999175,0.00019562500528991222,21.194184291991405,4.591883499990217,64.89070854199235,True
25,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.1316675409907475,0.2709307500044815,38.50931254198076,0.00020412501180544496,20.732979874999728,4.648907875001896,64.2959532920213,True
26,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13085662500816397,0.23782841599313542,38.36781345799682,0.00020137501996941864,20.66885791599634,4.451450708002085,63.85873600002378,True
27,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14072466699872166,0.1985131670080591,39.193066292005824,0.00025641598040238023,21.221917916001985,4.491833874984877,65.24818279099418,True
28,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13610429101390764,0.2416055839858018,38.13765408398467,0.00019650001195259392,22.160792874987237,4.124995874997694,64.80319620799855,True
29,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13521820900496095,0.18562404200201854,37.828829457983375,0.0002360840153414756,20.531482499995036,4.516676124971127,63.19989870899008,True
30,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14279887499287724,0.18630833399947733,37.42373370798305,0.00024395901709794998,18.53729412498069,4.5709547080041375,60.863471040996956,True
31,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.12991458299802616,0.24215991699020378,41.14907074999064,0.0002176669950131327,19.689412916981382,3.687295459007146,64.89991470900713,True
32,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13554262500838377,0.17949637499987148,41.83142454200424,0.00023133298964239657,22.110593749996042,4.485189458995592,68.74428824998904,True
33,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14180654200026765,0.3012269579921849,44.42275370800053,0.00023241699091158807,24.003393457998754,4.353768875007518,73.22517533300561,True
34,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13507083299919032,0.18880500001250766,39.314788916992256,0.00022625000565312803,19.028122999996413,4.237243250012398,62.90601954198792,True
35,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.136379792005755,0.18837833299767226,39.82504954200704,0.00025354200624860823,21.619367999985116,5.2458749169891234,67.01712179201422,True
36,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.1347817079804372,0.19389766702079214,38.91480133400182,0.00018412500503472984,22.136010207992513,4.4305311659991276,65.81200937498943,True
37,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13749595801346004,0.28357841601246037,45.753879083000356,0.00022774998797103763,22.628827834007097,4.6776487920142245,73.48369237501174,True
38,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13907695902162232,0.2169164590013679,39.2490604170016,0.00021941601880826056,20.796314542007167,4.784585082990816,65.18803333299002,True
39,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13966195899411105,0.22044391700183041,45.79684024999733,0.00030087499180808663,22.606786583986832,4.49833812500583,73.26474562499789,True
40,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.13639008402242325,0.27122054097708315,39.25238195899874,0.00020829201093874872,21.62906458301586,5.107620208000299,66.39885087497532,True
41,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14142324999556877,0.24596504101646133,44.34129137499258,0.0002594580000732094,25.457034499995643,5.187804125016555,75.37565041700145,True
42,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14084058298612945,0.20534650000627153,39.00435324999853,0.0001851250126492232,22.91645779099781,5.612748999992618,67.88170858297963,True
43,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.1575121250061784,0.19929687501280569,43.10800641699461,0.00023679100559093058,23.357578124996508,4.996063042024616,71.82073179198778,True
44,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14009458301006816,0.1810348329890985,38.389998083002865,0.0004078329948242754,22.16336004200275,5.0700493329786696,65.94697716698283,True
45,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14055487501900643,0.3082819579867646,44.343729916989105,0.00033795798663049936,25.196478166995803,5.083914207993075,75.07548683401546,True
46,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.14513020898448303,0.8712003749969881,35.138210542005254,0.00021387499873526394,23.66442320900387,5.765823042020202,65.58662329099025,True
47,Confluence_Single movie_30.03.2025_no mask_C2_3,wildtype,0.15316958300536498,0.20745412501855753,41.939454499981366,0.00026529200840741396,26.031247375009116,5.514450958988164,73.84790983400308,True
