frame_idx,video_name,condition,t_preprocess_s,t_segment_s,t_metrics_s,t_io_s,t_visualize_s,t_crop_total_s,t_total_s,has_crop
26,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.15029512500041164,0.21196770798997022,37.30630629201187,0.00023437500931322575,26.054882625001483,3.8159132919972762,67.54160133301048,True
27,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14502862500376068,0.2053172499872744,35.30023095800425,0.00023520799004472792,27.58802354198997,3.5192987920017913,66.76027608299046,True
28,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.1462126249971334,0.20055429200874642,37.10980529198423,0.00021879200357943773,27.97554250000394,5.349038125015795,70.78349920801702,True
29,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14944158302387223,0.2765740829927381,37.14247845800128,0.00023691699607297778,30.77866875001928,4.441836042009527,72.79125808298704,True
30,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.2220192500099074,0.9264157500001602,34.152396500023315,0.00026854098541662097,29.507068500010064,5.407834250014275,70.2180749590043,True
31,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.155939166987082,0.24821295801666565,36.38888308298192,0.00022258301032707095,34.47012449998874,4.284064000006765,75.54939654099871,True
32,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14647487498586997,0.21450841700425372,31.83151262497995,0.00026787500246427953,34.24577141698683,3.8987557499785908,70.3993903749797,True
33,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.1401297909906134,0.20904470901587047,28.01608329100418,5.9874990256503224e-05,37.91612883401103,3.892250624980079,70.17436299999827,True
34,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.15760437501012348,0.21373212500475347,36.230105249996996,0.0002717080060392618,34.15078550000908,4.3479965000005905,75.10288724998827,True
35,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.1467730829899665,0.24976804098696448,32.872337000007974,0.00034441601019352674,34.09984966699267,4.177774833980948,71.54941995799891,True
36,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14493383400258608,0.24811041698558256,35.00078491700697,0.0003002090088557452,36.96229879200109,4.222131457994692,76.5806860839948,True
37,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.1470733750029467,0.25645287497900426,31.007313083013287,0.00025433299015276134,36.934639999992214,4.051129750005202,72.39933216699865,True
38,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14132033300120384,0.2189014170144219,32.851100457977736,0.00020620899158529937,38.08626087498851,4.582822249998571,75.88260166699183,True
39,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.1422443749906961,0.2595760000112932,31.259568959008902,0.00027758299256674945,40.093774416978704,4.0259272909897845,75.78406166701461,True
40,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14573537500109524,0.2054431250144262,34.03057887498289,0.00034216701169498265,42.42616716699558,5.596168500022031,82.40659837500425,True
41,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14736954198451713,0.21322150001651607,30.7208805840055,0.0002570409851614386,41.52212483299081,4.248931000009179,76.85468108399073,True
42,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.1507515830162447,0.21662241700687446,33.85685441701207,0.00024754100013524294,45.71356662502512,5.254400999983773,85.19462066600681,True
43,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.15201674998388626,0.25282620801590383,31.19324570801109,0.0002303329820279032,41.81138495798223,4.319841749995248,77.73190658300882,True
44,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.15209758299170062,0.26003229201887734,31.356185082986485,0.00020716700237244368,46.5515210829908,7.374798208009452,85.69681575000868,True
45,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.15397837501950562,0.22317300000577234,27.974375332996715,4.9416994443163276e-05,41.410810083005344,4.482959709013812,74.24620850000065,True
46,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.1485033749777358,0.22427350000361912,30.69645820898586,0.00022466699010692537,48.83623433299363,7.399929541017627,87.30751608402352,True
47,Confluence_Single movie_30.03.2025_no mask_G5_1,mutant,0.14641062502050772,0.2229850410076324,27.756937041995116,4.312500823289156e-05,42.39449545802199,5.5081544580170885,76.0297191250138,True
