frame_idx,video_name,condition,t_preprocess_s,t_segment_s,t_metrics_s,t_io_s,t_visualize_s,t_crop_total_s,t_total_s,has_crop
0,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1225474170059897,0.22902008399250917,38.748623416991904,0.00020650000078603625,18.125353499985067,5.201383582985727,62.42923150002025,True
1,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.13925966701935977,0.18897520800237544,38.620629665994784,0.0002237499866168946,19.299614874995314,6.36286216697772,64.61350725000375,True
2,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.12304149998817593,0.23543241698644124,38.83780116701382,0.0001820419856812805,16.032533709018026,5.999737999984063,61.2308303329919,True
3,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.13995441599399783,0.1864256669941824,40.31814662500983,0.0002231250109616667,20.52777979199891,6.199447417020565,67.3737213750137,True
4,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.12288812501356006,0.28075266600353643,38.6955611659796,0.00023254199186339974,18.047507791983662,6.2472778749943245,63.396355167002184,True
5,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1420770410040859,0.2465520830010064,38.20842825001455,0.00020474998746067286,22.552542167017236,6.198918124980992,67.35078579100082,True
6,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.12195637502009049,0.2716439589858055,38.46201804099837,0.0002219580055680126,18.17505708298995,6.37049337499775,63.403362624987494,True
7,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14033520899829455,0.22634224998182617,37.722428250010125,0.00020304101053625345,24.58244020899292,6.165133292000974,68.83866970898816,True
8,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.12362370800110511,0.23713424999732524,38.77323566598352,0.00022341698058880866,19.944044333009515,6.111774667020654,65.19195291699725,True
9,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.15148829101235606,0.3948166250193026,36.343405124993296,0.0002773329906631261,23.70460733299842,6.8002539169974625,67.3968442910118,True
10,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.12226770797860809,0.2829298750148155,37.51185583299957,0.00015958299627527595,19.50614687500638,6.354406250000466,63.77950070798397,True
11,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14078566699754447,0.2097239169816021,36.861850750021404,0.00019500000053085387,25.42349012498744,5.379505542019615,68.0172665840073,True
12,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.12293691700324416,0.272613667009864,38.99566487499396,0.00023054200573824346,20.190681959007634,6.653263124986552,66.2373747919919,True
13,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14368233401910402,0.2624214160023257,35.79358258401044,0.00024354198831133544,25.076952583011007,5.92034516701824,67.19901574999676,True
14,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.12274708299082704,0.2774448749842122,38.212041707971366,0.0002418750082142651,21.062115750013618,6.543802708009025,66.22024295799201,True
15,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.15452795900637284,0.2591991660010535,35.31035458401311,0.0002303329820279032,25.24028583301697,5.977125458011869,66.94360687499284,True
16,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1419346670154482,0.20372849999694154,35.691792124998756,0.0002157909912057221,25.15620895801112,5.320683041005395,66.51655991701409,True
17,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.142483166011516,0.22983075000229292,34.79314829199575,0.0034080409968737513,25.96127945801709,4.757565207983134,65.9001908749924,True
18,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.13999604099080898,0.24634612500085495,40.20365758400294,0.00020183302694931626,24.22613712499151,5.522433749982156,70.34068262498477,True
19,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1412332920008339,0.1863546669774223,37.965627041994594,0.00022004201309755445,25.76440062499023,4.422884666011669,68.48267462500371,True
20,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14031887499731965,0.19562233399483375,38.387935833015945,0.00021608301904052496,24.27753062499687,4.849464665981941,67.85330845901626,True
21,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14290458298637532,0.2214163749886211,38.26820150000276,0.00021337499492801726,26.28575979100424,5.13166741700843,70.05222862499068,True
22,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1418784169945866,0.29297683300683275,37.57256379100727,0.00027975000557489693,25.563301040994702,4.559234457992716,68.1322470830055,True
23,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1463117919920478,0.19579312502173707,36.66242537499056,0.00023720800527371466,27.885459707991686,4.377889791998314,69.27009487501346,True
24,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14238220799597912,0.20914120800443925,36.29949795801076,0.0001908330013975501,27.554355125001166,4.960439832997508,69.16784370801179,True
25,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14165320800384507,0.23458533300436102,35.73958062499878,0.000265667011262849,29.12527499999851,5.260793041990837,70.50428491699859,True
26,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1438352919940371,0.3010578340035863,37.340579166979296,0.00023508400772698224,28.51993237499846,5.19382187500014,71.50149312498979,True
27,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.16807620800682344,0.3247608749952633,38.665060208004434,0.00024087500059977174,29.4366435839911,6.583737250010017,75.18040029102121,True
28,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14812029199674726,0.24169987501227297,36.749225707986625,0.00028912501875311136,30.942446166998707,6.321252958005061,74.40504237500136,True
29,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.1467465000168886,0.220137166994391,35.78357854098431,0.0002910829789470881,30.000561374996323,6.445051124988822,72.59856199999922,True
30,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.16027987501001917,0.1986569159780629,36.934672416973626,0.00019466702360659838,30.49602587497793,5.321728208014974,73.11372241700883,True
31,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.15166845798376016,0.2563683330081403,37.19874829199398,0.000256957981036976,33.47942091699224,5.79085037499317,76.87920887497603,True
32,Confluence_Single movie_30.03.2025_no mask_G2_1,mutant,0.14263591700000688,0.19501066699740477,32.78664883301826,0.00033187499502673745,33.45753895799862,4.305611667019548,70.89421370797209,True
