frame_idx,video_name,condition,t_preprocess_s,t_segment_s,t_metrics_s,t_io_s,t_visualize_s,t_crop_total_s,t_total_s,has_crop
38,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14423158401041292,0.19474612502381206,32.537688667012844,0.0006275000050663948,41.50997991699842,7.101002542010974,81.49365679200855,True
39,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14605383400339633,0.20528154200292192,29.412568833009573,0.00011158300912939012,44.94392737498856,6.302357624983415,81.01145099999849,True
40,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14150745901861228,0.22826245799660683,31.870232541987207,0.00031695800134912133,45.604838375002146,7.139594833017327,84.98813179202261,True
41,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14558087498880923,0.2064687079982832,31.213972791010747,0.00011529200128279626,42.48002874999656,6.6610488329897635,80.70837700000266,True
42,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14578191700275056,0.2125592500087805,30.979964208003366,0.0002039159880951047,50.988213834003545,6.714715417008847,89.04355166701134,True
43,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14817362499888986,0.34298345900606364,30.818210291996365,0.00010637499508447945,44.36773374999757,6.147086625016527,81.82529058400542,True
44,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14102387498132885,0.3011915420065634,30.150314792001154,0.00022787501802667975,48.53441233301419,7.116347208007937,86.24602404198959,True
45,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.15064483298920095,0.22716025001136586,30.11393195798155,4.520799848251045e-05,47.64405150001403,5.613791582989506,83.75028687500162,True
46,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.14902129201800562,0.22466716700000688,30.9149350420048,0.00021316701895557344,53.02303212499828,8.20744112500688,92.52137575001689,True
47,Confluence_Single movie_30.03.2025_no mask_G4_2,mutant,0.1496093750174623,0.24042879202170298,28.566502499976195,4.1332998080179095e-05,45.79694012500113,6.459299166017445,81.21349879199988,True
